ItemNum,ItemName,Dept_ID,Category_ID,Category_Name
840158620039,ALP DRIFTER WAT ICE 6MG,CHEW CAN,NONE,NONE
840158620060,ALP DRIFTER MAN FREEZE 6MG,CHEW CAN,NONE,NONE
840158620121,ALP DRIFTER ISLAND PEACH 6MG,CHEW CAN,NONE,NONE
840170600422,VELO Peppermint 07mg,CHEW CAN,NONE,NONE
840170600453,VELO Pepperming 04mg,CHEW CAN,NONE,NONE
840170600514,VELO CINNAMON 07MG,CHEW CAN,NONE,NONE
840170600545,VELO CINNAMON 04MG,CHEW CAN,NONE,NONE
840170600606,VELO SPEARMINT 07MG,CHEW CAN,NONE,NONE
840170600637,VELO SPEARMINT 04MG,CHEW CAN,NONE,NONE
840170600699,VELO BLACK CHERRY 07MG,CHEW CAN,NONE,NONE
840170600729,VELO BLACK CHERRY 04MG,CHEW CAN,NONE,NONE
840170600781,VELO CITRUS BURST 07MG,CHEW CAN,NONE,NONE
840170600811,VELO CITRUS BURST 04MG,CHEW CAN,NONE,NONE
840170600873,VELO COFFEE 07MG,CHEW CAN,NONE,NONE
840170600965,VELO DRAON FRUIT 077MG,CHEW CAN,NONE,NONE
840170600996,VELO DRAGON FUIT 04MG,CHEW CAN,NONE,NONE
840170601054,VELO WINTERGREEN 07MG,CHEW CAN,NONE,NONE
840170601085,VELO WINTERGREEN 04MG,CHEW CAN,NONE,NONE
840439101004,ZIG-ZAG CONES,1,NONE,NONE
840439106009,ZAGZ HEMP WRAPS ORIGINAL,1,NONE,NONE
840439106030,ZAGZ TROPIC TRIP,1,NONE,NONE
840439106061,ZAGS BLAZIN BLUE,1,NONE,NONE
840439106092,ZAGS PURPLE CHILL,1,NONE,NONE
840439106122,KARMA ORIGINAL,1,NONE,NONE
840439106153,KARAMA TROPIC TRIP,1,NONE,NONE
840439106184,KARMA BLAZIN BLUE/ 4 for .99c,1,NONE,NONE
840439106214,KARMA PURPLE CHILL,1,NONE,NONE
840439165938,FRE LUSH 9MG,CHEW CAN,NONE,NONE
840439165969,FRE WG 9MG,CHEW CAN,NONE,NONE
840478501490,Juice Head 50k Cherry Bomb,5,NOVELTY,NOVELTY
840478501506,Juice Head 50k Meta Moon,5,NOVELTY,NOVELTY
840478501513,Juice Head 50k Mexico Mango,5,NOVELTY,NOVELTY
840478501520,Juice Head 50k Miami Mint,5,NOVELTY,NOVELTY
840478501537,Juice Head 50k Raspberry,5,NOVELTY,NOVELTY
840478501551,Juice Head 50k Sour Apple,5,NOVELTY,NOVELTY
840478501568,Juice Head 50k Sour F-ing fab,5,NOVELTY,NOVELTY
840478501575,Juice Head 50k Strawberry Bana,5,NOVELTY,NOVELTY
840478501582,Juice Head 50k whitepeach rasp,5,NOVELTY,NOVELTY
840564000067,TARBLOCK - RED/BLUE PK,5,NOVELTY,NOVELTY
8414775012779,SMOKING PAPER WHITE,1,NONE,NONE
8414775013370,PURE HEMP 1.25" PAPERS,1,NONE,NONE
8416000702646,VEGA FINA SHORT RUBUSTO,6,PRMCIGAR,PREMIUM CIGAR
842426143172,HD HONEY,1,NONE,NONE
842426143202,HD BERRY TWIST,1,NONE,NONE
842426143998,4K BERRY BANANA,1,NONE,NONE
842426144445,WOODS PLATINUM UNSWEET 2/99C,1,NONE,NONE
842426144476,WOODS LEAF CONGAC,1,NONE,NONE
842426144506,WOODS GOLDEN HONEY 2/99C,1,NONE,NONE
842426144629,4Ks WILD BERRY,1,NONE,NONE
842426144650,4K 4+1 SOUR APPLE,1,NONE,NONE
842426144681,4Ks RASPBERRY TEA,5,NOVELTY,NOVELTY
842426144926,WOODS RUSSIAN CREAM 2/99C,1,NONE,NONE
842426144957,WOODS RUM RIVER 2/99C,1,NONE,NONE
842426145138,4K CHERRY PINEAPPLE,1,NONE,NONE
842426145169,4K ORANGE CREAM,1,NONE,NONE
842426145190,4K NAPA GRAPE,1,NONE,NONE
842426145220,4K BUTTERED POPCORN,1,NONE,NONE
842426145251,4K LEMON DROP,1,NONE,NONE
842426146159,KASH 3/99,1,NONE,NONE
842426146241,HD KA$H,1,NONE,NONE
842426146272,HD RUSSIAN CREAM,1,NONE,NONE
842426147118,HD WILD BERRY,1,NONE,NONE
842426148948,WOODS SWEET AROMA,1,NONE,NONE
842426148979,WOODS LEAF IRISH CREAM 2/99C,1,NONE,NONE
842426149334,WOODS RUSSIAN CREAM,1,NONE,NONE
842426150385,4K GREEN SWEETS,1,NONE,NONE
842426150415,4KS POMEGRANATE,1,NONE,NONE
842426150446,4K PINK LEMONADE,1,NONE,NONE
842426150477,4K''S IRISH CREAM,1,NONE,NONE
842426151566,4K UNSWET 4 FOR.99C,1,NONE,NONE
842426153171,HD DIAMOND,1,NONE,NONE
842426153201,HD SWEET,1,NONE,NONE
842426153232,HD GREEN SWEET,1,NONE,NONE
842426155212,GOOD TIMES QUICKIES,1,NONE,NONE
842426156059,4K MINI SWEET 4/.99C,1,NONE,NONE
842426156080,4K MINI DIAMOND 4/.99C,1,NONE,NONE
842426156110,4K MINI GREEN SWEETS 4/.99C,1,NONE,NONE
842426156356,WOODS LEAF NATURAL,1,NONE,NONE
842426156387,WOODS LEAF DIAMOND,1,NONE,NONE
842426156592,SWEET WOODS 2/99C,1,NONE,NONE
842426165235,4Ks Blueberry Pineapple 4pk,1,NONE,NONE
842426165266,4Ks Diamond 4/$1.29,1,NONE,NONE
842426165297,4KS FRENCH VANILLA $1.19,1,NONE,NONE
842426165389,4Ks Mango 4pk $1.29,1,NONE,NONE
842426165419,4K MELONBERRY 4PK,1,NONE,NONE
842426165440,4Ks Napa Grape 2 pk,1,NONE,NONE
842426165471,4Ks Sweet Delicious 4pk,1,NONE,NONE
842426165501,4Ks Water Melon 4pk,1,NONE,NONE
842426165532,4KS WATER GRAPE 4/$1.19,1,NONE,NONE
842426165563,4Ks White Grape 4pk,1,NONE,NONE
842426165716,4Ks Green Sweet 4 pk,1,NONE,NONE
842426165860,4Ks Sweet Delicious 4pk,1,NONE,NONE
842426165891,4Ks Watermelon 4pk,1,NONE,NONE
842426166553,CITYLIFE 5/1.29 MIX BERRY,1,NONE,NONE
842426166584,CITYLIFE 5/1.39 NAPAGRAPE,1,NONE,NONE
842426166614,CITYLIFE 5/1.59 DIAMOND,1,NONE,NONE
842426166676,CITYLIFE 5/1.29 MANGO,1,NONE,NONE
842426187152,CITYLIFE 5/1.39 DIAMOND,1,NONE,NONE
842426187305,CITY LIFE SWEET 5/$1.39,1,NONE,NONE
842426187398,CITYLIFE 5/1.39 MIX BERRY,1,NONE,NONE
842426187633,4 k''s french vanilla,1,NONE,NONE
842426187664,4KS NAPA GRAPE $1.29,1,NONE,NONE
842426187756,4ks melonberry,1,NONE,NONE
842426187817,4KS WATER GRAPE 4/$1.29,1,NONE,NONE
842426187879,4k''s blueberry pineapple 4pk,1,NONE,NONE
843182100300,BREVAS ROYAL ITS A BOY,6,PRMCIGAR,PREMIUM CIGAR
843182100577,AF CHATUE FUENTE MAD,6,PRMCIGAR,PREMIUM CIGAR
843182100607,AF CHATUE FUENTE NAT,6,PRMCIGAR,PREMIUM CIGAR
843182100645,CHAT FUENTE QUEEN B,6,PRMCIGAR,PREMIUM CIGAR
843182100744,A.F. CHURCHILL XC,6,PRMCIGAR,PREMIUM CIGAR
843182101185,AF CURLY HEAD NAT,6,PRMCIGAR,PREMIUM CIGAR
843182101307,AF DOUBLE CHAT FUEN MAD,6,PRMCIGAR,PREMIUM CIGAR
843182101406,DOUBLE CHATEAU FUENTE SG,6,PRMCIGAR,PREMIUM CIGAR
843182101420,AF EMPERADOR,6,PRMCIGAR,PREMIUM CIGAR
843182101826,AF EXTREMLY RARE HOLIDAY SAMPL,6,PRMCIGAR,PREMIUM CIGAR
843182102052,af petit corona natural,6,PRMCIGAR,PREMIUM CIGAR
843182102113,AF ANEJO 46 MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102137,AF ANEJO RES #48,6,PRMCIGAR,PREMIUM CIGAR
843182102144,anejo no 48 mad,6,PRMCIGAR,PREMIUM CIGAR
843182102151,af reserva xtro viejo,6,PRMCIGAR,PREMIUM CIGAR
843182102175,ANEJO NO 50 MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102199,AF ANEJO NO 55 MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102212,AF ANEJO RES #60 MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102236,AF ANEJO RESERVA 888 MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102250,ANEJO SSS SHARK NO 77 MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102281,AF ROTHCHILD MAD,6,PRMCIGAR,PREMIUM CIGAR
843182102304,AF ROTHCHILD NAT,6,PRMCIGAR,PREMIUM CIGAR
843182102366,A. F. royal salute SUN GROWN,6,PRMCIGAR,PREMIUM CIGAR
843182102403,AF SELECTION NO 1 PRIVADA CLAR,6,PRMCIGAR,PREMIUM CIGAR
843182102496,SPANISH LONSDALE CLARO,6,PRMCIGAR,PREMIUM CIGAR
843182102717,RARE PINK 1960 SHORT STORY,6,PRMCIGAR,PREMIUM CIGAR
843182102724,rare pink 1960 signature,6,PRMCIGAR,PREMIUM CIGAR
843182102748,RARE PINK 1960 WORK OF ART,6,PRMCIGAR,PREMIUM CIGAR
843182102762,rare pink 60s vs happy ending,6,PRMCIGAR,PREMIUM CIGAR
843182103523,rare pink 1960 sophi hooker,6,PRMCIGAR,PREMIUM CIGAR
843182103547,rare pink queen of hearts,6,PRMCIGAR,PREMIUM CIGAR
843182103592,AF CUBANITOS MAD TIN,6,PRMCIGAR,PREMIUM CIGAR
843182112570,FF OPUSx PERFECTION#2,6,PRMCIGAR,PREMIUM CIGAR
843182120100,CASA CUBA DIVINE INSPIRATIN,6,PRMCIGAR,PREMIUM CIGAR
843182120193,CASA CUBA DOBLE DOS,6,PRMCIGAR,PREMIUM CIGAR
843182120261,CASA CUBA DOBLE SEIS 6X52,6,PRMCIGAR,PREMIUM CIGAR
843182121350,don carlos dbl robusto,6,PRMCIGAR,PREMIUM CIGAR
843182121824,AF DON CARLOS PERSONAL RESERVE,6,PRMCIGAR,PREMIUM CIGAR
843182122074,DON CARLOS EYES OF SHARK,6,PRMCIGAR,PREMIUM CIGAR
843182122111,af  don carlos eye of the bull,6,PRMCIGAR,PREMIUM CIGAR
843182122357,BETWEEN THE LINES NAT,6,PRMCIGAR,PREMIUM CIGAR
843182122456,AF HEMINGWAY SG CLASSIC,6,PRMCIGAR,PREMIUM CIGAR
843182122494,AF HEMINGWAY MASTERPIECE NAT,6,PRMCIGAR,PREMIUM CIGAR
843182122630,AF HEMINGWAY SIGNATURE MAD,6,PRMCIGAR,PREMIUM CIGAR
843182122708,AF HEMINGWAY SIG SUNGROWN,6,PRMCIGAR,PREMIUM CIGAR
843182122722,AF HEMINGWAY UNTOLDSTORY MAD,6,PRMCIGAR,PREMIUM CIGAR
843182122746,WORK OF ART MAD,6,PRMCIGAR,PREMIUM CIGAR
843182122760,WORK OF ART NATURAL,6,PRMCIGAR,PREMIUM CIGAR
843182122876,MONTESINO DIPLOMATICOS MAD,6,PRMCIGAR,PREMIUM CIGAR
843182122906,MONTESINO DIPLOMATICO NAT,6,PRMCIGAR,PREMIUM CIGAR
843182123286,AF MAGR 52 RSG,6,PRMCIGAR,PREMIUM CIGAR
843182123415,AF MAGR SUPER 60 RSG,6,PRMCIGAR,PREMIUM CIGAR
844111002795,GRAND TORO,6,PRMCIGAR,PREMIUM CIGAR
844111011506,NICARAGUAN ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
844111011520,PETITE CORONA PRESS,6,PRMCIGAR,PREMIUM CIGAR
844504001466,SENECA FF L-CIGAR CTN,4,CIGARCTN,CIGAR CRTN
844504001473,SENECA MEN L-CIGAR CTN,4,CIGARCTN,CIGAR CRTN
844504001480,SENECA GRAPE L-CIGAR CTN,4,CIGARCTN,CIGAR CRTN
844504001497,SENECA LIGHT L-CIGAR CTN,4,CIGARCTN,CIGAR CRTN
844504001503,SENECA RED CIGARS,1,NONE,NONE
844504001527,seneca menthol 100 cigars,1,NONE,NONE
844504001534,SENECA LIGHT,1,NONE,NONE
844504002777,SENECA CHERRY L-CIGAR CTN,4,CIGARCTN,CIGAR CRTN
844504002845,SENECA VANILLA CIGARS,4,CIGARCTN,CIGAR CRTN
844504002968,AMERICAN CLUB RED 16OZ,1,NONE,NONE
844504002975,amrican club blue 16oz,1,NONE,NONE
844504002982,AMEICAN CLUB RED 6OZ BAG,1,NONE,NONE
8458245,CUBANITOS A.F,6,PRMCIGAR,PREMIUM CIGAR
846060,TORANO EXODUS,6,PRMCIGAR,PREMIUM CIGAR
846261000003,VINTAGE 1999 JUNIOR,6,PRMCIGAR,PREMIUM CIGAR
846261000010,RP VINTAGE 92 JUNIORS TIN,6,PRMCIGAR,PREMIUM CIGAR
846261000027,RP JUNIORS TIN,6,PRMCIGAR,PREMIUM CIGAR
846261000089,1990 ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261000119,VINTAGE 1990 TORO,6,PRMCIGAR,PREMIUM CIGAR
846261000157,VINTAGE 1990 CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
846261000218,RP VINTAGE TUBE,6,PRMCIGAR,PREMIUM CIGAR
846261000249,VINTAGE 1992 ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261000393,1992 VINTAGE TORO,6,PRMCIGAR,PREMIUM CIGAR
846261000560,VINTAGE 1999 TORO,6,PRMCIGAR,PREMIUM CIGAR
846261000744,ROCKY PATEL DECADE,6,PRMCIGAR,PREMIUM CIGAR
846261000782,EDGE TORO COROJO,6,PRMCIGAR,PREMIUM CIGAR
846261000829,THE EDGE TORO MADURO,6,PRMCIGAR,PREMIUM CIGAR
846261000843,EDGE TORPEDO MADURO 6X52,6,PRMCIGAR,PREMIUM CIGAR
846261000904,CONN ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261000928,RP EDGE CONN TORO,6,PRMCIGAR,PREMIUM CIGAR
846261001048,JAVA LATTE CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261001062,JAVA RUBUSTO LATTE,6,PRMCIGAR,PREMIUM CIGAR
846261001161,ROBUSTO MADURO,6,PRMCIGAR,PREMIUM CIGAR
846261001185,JAVA MADURO TORO,6,PRMCIGAR,PREMIUM CIGAR
846261001222,JAVA WAFE MADURO,6,PRMCIGAR,PREMIUM CIGAR
846261001260,SUNGROWN ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261001277,SUNGROWN TORO,6,PRMCIGAR,PREMIUM CIGAR
846261001925,THE EDGE SUMATRA 6X52,6,PRMCIGAR,PREMIUM CIGAR
846261002083,ODLE WORLD RES TORO,6,PRMCIGAR,PREMIUM CIGAR
846261002106,OLDE WORLD RESERVE COROJO TORO,6,PRMCIGAR,PREMIUM CIGAR
846261002427,VINTAGE 1999 JUNIORS,6,PRMCIGAR,PREMIUM CIGAR
8462610027556,R.P.V.1999,6,PRMCIGAR,PREMIUM CIGAR
846261002830,ROCKY PATEL,6,PRMCIGAR,PREMIUM CIGAR
846261003592,DEACADE GIFT SET,6,PRMCIGAR,PREMIUM CIGAR
846261003639,RP DECADE,6,PRMCIGAR,PREMIUM CIGAR
846261004551,ROCKY PATEL,6,PRMCIGAR,PREMIUM CIGAR
846261006869,JAVA MINT CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261006883,JAVA MINT ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261006944,JAVA MINT 4X40,6,PRMCIGAR,PREMIUM CIGAR
846261007392,VINTAGE 2003 TORO,6,PRMCIGAR,PREMIUM CIGAR
846261007439,2003 VINTAGE CAMEROON,6,PRMCIGAR,PREMIUM CIGAR
846261007606,THUNDER BY NIMESH TORO,6,PRMCIGAR,PREMIUM CIGAR
846261007989,RP EDGE CANDELA TORO,6,PRMCIGAR,PREMIUM CIGAR
846261008054,JAVA LATTE PETIT CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261008597,THE EDGE  HABANO TORO,6,PRMCIGAR,PREMIUM CIGAR
846261008610,THE EDGE HABANO TORPEDO,6,PRMCIGAR,PREMIUM CIGAR
846261008894,PRIVATECELLAR TORO,6,PRMCIGAR,PREMIUM CIGAR
846261008917,R. P. PRIVATE SELLER,6,PRMCIGAR,PREMIUM CIGAR
846261008931,FREEDOM ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261008993,ROCKY PATEL FREEDOM,6,PRMCIGAR,PREMIUM CIGAR
846261010118,RP VINTAGE 2003 JUNIORS TIN,6,PRMCIGAR,PREMIUM CIGAR
846261010446,R. P. ROYALE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261010484,ROCKY PATEL ROYALE,6,PRMCIGAR,PREMIUM CIGAR
846261010675,NIMMY D TORO,6,PRMCIGAR,PREMIUM CIGAR
846261010712,BOLD BY NISH ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261011009,RP BURN COLLECTION,5,NOVELTY,NOVELTY
846261011573,SUPER LIGERO ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261011597,SUPER LIGERO TORO,6,PRMCIGAR,PREMIUM CIGAR
846261011610,SUPER LIGERO,6,PRMCIGAR,PREMIUM CIGAR
846261011757,CATCH TWENTY-TWO SIXTY,6,PRMCIGAR,PREMIUM CIGAR
846261011863,RP DIPLOMAT II 5 TORCH,5,NOVELTY,NOVELTY
846261012136,ROCKY PATEL FIRE,6,PRMCIGAR,PREMIUM CIGAR
846261012150,FIRE TORO,6,PRMCIGAR,PREMIUM CIGAR
846261012198,ROCKY PATEL FIRE,6,PRMCIGAR,PREMIUM CIGAR
846261012679,ROBUSTO GRANDE,6,PRMCIGAR,PREMIUM CIGAR
846261012730,SUNGROWN MAD ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261012754,SUNGROWN MAD TORO,6,PRMCIGAR,PREMIUM CIGAR
846261012815,SPECIAL R.S.G MAD LANCERO,6,PRMCIGAR,PREMIUM CIGAR
846261012983,20TH ANNIVERSARY ROB GRANDE,6,PRMCIGAR,PREMIUM CIGAR
846261013089,ICE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261013096,ICE TORO,6,PRMCIGAR,PREMIUM CIGAR
846261013119,ICE GORDO,6,PRMCIGAR,PREMIUM CIGAR
846261013300,ROBUSTO HABANO,6,PRMCIGAR,PREMIUM CIGAR
846261013324,HABANO TORO,6,PRMCIGAR,PREMIUM CIGAR
846261013591,CATCH22 TORO CONNEC,6,PRMCIGAR,PREMIUM CIGAR
846261013669,HAMLET TABAQUERO BALA,6,PRMCIGAR,PREMIUM CIGAR
846261013720,FIFTY FIVE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261013744,FIFTY FIVE TORO,6,PRMCIGAR,PREMIUM CIGAR
846261013768,FIFTY FIVE TITAN,6,PRMCIGAR,PREMIUM CIGAR
846261014130,JAVA RED CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261014444,JAVA WAFE RED,6,PRMCIGAR,PREMIUM CIGAR
846261014703,JAVA WAFE MINT,6,PRMCIGAR,PREMIUM CIGAR
846261014864,RP VINTAGE 1999 MINI,6,PRMCIGAR,PREMIUM CIGAR
846261018015,HAMLET LIBERATION CORONA GORDA,6,PRMCIGAR,PREMIUM CIGAR
846261023026,VINTAGE 2006 SAN ANDREAS TORO,6,PRMCIGAR,PREMIUM CIGAR
846261023569,RP ARTEMISTRIPLE LIGHTER,5,NOVELTY,NOVELTY
846261023590,RP GRAND RESERVE  TORO,6,PRMCIGAR,PREMIUM CIGAR
846261023613,RP GRAND RESERVA SIXTY,6,PRMCIGAR,PREMIUM CIGAR
846261024306,HAMLET PAREDES TORO,6,PRMCIGAR,PREMIUM CIGAR
846261024429,A.L.R TORO,6,PRMCIGAR,PREMIUM CIGAR
846261024474,TAVICUSA TORO,6,PRMCIGAR,PREMIUM CIGAR
846261025235,RP BURN COLLECTION,5,NOVELTY,NOVELTY
846261025242,RP BURN COLLECTION,5,NOVELTY,NOVELTY
846261025259,RP BURN COLLECTION,5,NOVELTY,NOVELTY
846261025488,RP ENVOY,5,NOVELTY,NOVELTY
846261025549,NUMBER 6 CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261025600,RP NUMBER 6 TOTO,6,PRMCIGAR,PREMIUM CIGAR
846261025624,LB1 CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261025723,ALR 2 ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
846261025730,ALR 2NDEDITION TORO,6,PRMCIGAR,PREMIUM CIGAR
846261025815,Rocky Patel 4 torch lighter,5,NOVELTY,NOVELTY
846261025884,RP COPPER AND BLACK,5,NOVELTY,NOVELTY
846261026263,RP NICARAGUAN SAMPLER 4CT,6,PRMCIGAR,PREMIUM CIGAR
846261026287,RP ALL STAR SAMPLER 4CT,6,PRMCIGAR,PREMIUM CIGAR
846261026300,rp honduran sampler 4ct,6,PRMCIGAR,PREMIUM CIGAR
846261026546,RP TWO FLAME FLAT,5,NOVELTY,NOVELTY
846261026621,RP TWO FLAME FLAT GUN/BLACKMIR,5,NOVELTY,NOVELTY
846261026997,RP WINTER COLL CORONA,6,PRMCIGAR,PREMIUM CIGAR
846261027109,RP FREEDOM TORO,6,PRMCIGAR,PREMIUM CIGAR
846261027192,RP QUARTER CENTURY TORO,6,PRMCIGAR,PREMIUM CIGAR
846261027758,RP SIXTY TORO,6,PRMCIGAR,PREMIUM CIGAR
846261028472,RP DISCIPLE TORO,6,PRMCIGAR,PREMIUM CIGAR
846261028540,RP WHITE LABEL TORO,6,PRMCIGAR,PREMIUM CIGAR
846261028595,RP DISCIPLE BALA,6,PRMCIGAR,PREMIUM CIGAR
846261029998,JUNETEENTH 1865 PROJ TORO,6,PRMCIGAR,PREMIUM CIGAR
846261030260,RP THE EDGE 20TH ANNI TORO,6,PRMCIGAR,PREMIUM CIGAR
846261030284,RP THE EDGE 20TH ANNI SIXTY,6,PRMCIGAR,PREMIUM CIGAR
846261030444,RP DAVENPORT BLK LIGHTER,5,NOVELTY,NOVELTY
846261031069,RP DARK STAR TORO,6,PRMCIGAR,PREMIUM CIGAR
846261031113,RP SMOKES TO SEED SHD TORO,6,PRMCIGAR,PREMIUM CIGAR
846261031137,RP SEED TO SMOKES SHD CHURCHIL,6,PRMCIGAR,PREMIUM CIGAR
846261031144,RP SMOKES TO SEED SHD SIXTY,6,PRMCIGAR,PREMIUM CIGAR
846261031151,ROCKY PATEL SMOKE SHADE,6,PRMCIGAR,PREMIUM CIGAR
846261031168,RP SEED TO SMOKES CL TORO,6,PRMCIGAR,PREMIUM CIGAR
846261031199,RP SEED TO SMOKES CL CHURCH,6,PRMCIGAR,PREMIUM CIGAR
846261031205,RP SEED TO SMOKE CL SIXTY,6,PRMCIGAR,PREMIUM CIGAR
846261031212,ROCKY PATEL SEED TO SMOKE,6,PRMCIGAR,PREMIUM CIGAR
846261031427,RP YEAR OF THE DRAGON 2024,6,PRMCIGAR,PREMIUM CIGAR
847244000362,PEACH QUEEN 100G,HOOKAH,NONE,NONE
847244000379,STARBUZZ QUEEN OF SEX,HOOKAH,NONE,NONE
847244000430,PEACH QUEEN 250G,HOOKAH,NONE,NONE
847244000577,EXOTIC MELON BLUE 100G,HOOKAH,NONE,NONE
847244000805,EXOTIC COCOJUMBO,HOOKAH,NONE,NONE
847244001246,EXOTIC DOUBLE APPLE,HOOKAH,NONE,NONE
847244001345,ARABIAN COFFEE 100G,HOOKAH,NONE,NONE
847244001383,EXOTIC BLACKBERRY,HOOKAH,NONE,NONE
847244001420,BLUE MIST 100G,HOOKAH,NONE,NONE
847244001437,STARBUZZ BLUE MIST 250G,HOOKAH,NONE,NONE
847244001444,BLUEBERRY 100G,HOOKAH,NONE,NONE
847244001451,BLUEBERRY 250G,HOOKAH,NONE,NONE
847244001468,STARBUZZ BLUEBERRY GRAPE 100g,HOOKAH,NONE,NONE
847244001482,EXOTIC BUBBLEGUM,HOOKAH,NONE,NONE
847244001505,EXOTIC CANDY,HOOKAH,NONE,NONE
847244001604,CHOCOLATE MINT 100G,HOOKAH,NONE,NONE
847244001628,EXOTIC CHOCOLATE STRAWBERRY,HOOKAH,NONE,NONE
847244001666,EXOTIC CITRUS MIST,HOOKAH,NONE,NONE
847244001680,STARBUZZ CLASSIC MOJITO,HOOKAH,NONE,NONE
847244001765,EXOTIC CODE 69,HOOKAH,NONE,NONE
847244001789,EXOTIC FRUIT SENSATION,HOOKAH,NONE,NONE
847244001826,FUZZY LEMONADE 100g,HOOKAH,NONE,NONE
847244001864,GUAVA 100G,HOOKAH,NONE,NONE
847244001901,EXOTIC KIWI STRAWBERRY,HOOKAH,NONE,NONE
847244001949,EXOTIC LEMON TEA,HOOKAH,NONE,NONE
847244001956,STARBUZZ MANGO 100G,HOOKAH,NONE,NONE
847244002076,STARBUZZ PEACHES N CREAM 100g,HOOKAH,NONE,NONE
847244002090,STARBUZZ PINA COLADA 100g,HOOKAH,NONE,NONE
847244002151,EXOTIC PIRATES CAVE 100G,HOOKAH,NONE,NONE
847244002168,STARBUZZ PIRATES CAVE,HOOKAH,NONE,NONE
847244002175,STARBUZZ POMBERRY 100g,HOOKAH,NONE,NONE
847244002212,PUMPKIN PIE  100G,HOOKAH,NONE,NONE
847244002281,ROYAL GRAPE 250G,HOOKAH,NONE,NONE
847244002298,STARBUZZ SAFARI MELON DEW 100g,HOOKAH,NONE,NONE
847244002311,SEX ON THE BEACH 100G,HOOKAH,NONE,NONE
847244002397,STARBUZZ STRAW DAIQUIRI 100g,HOOKAH,NONE,NONE
847244002519,STARBUZZ TROPICAL FRUIT 100g,HOOKAH,NONE,NONE
847244002618,EXOTIC WILD MINT,HOOKAH,NONE,NONE
847244002694,DOUBLE APPLE 50G,HOOKAH,NONE,NONE
847244002700,APPLE AMERICANO 50G,HOOKAH,NONE,NONE
847244002786,BLUE MIST 50G,HOOKAH,NONE,NONE
847244002793,BLUEBERRY 50G,HOOKAH,NONE,NONE
847244002847,CARAMEL APPLE 50G,HOOKAH,NONE,NONE
847244002861,CHERRY 50G,HOOKAH,NONE,NONE
847244002892,STARBUZZ CITRUS MINT,HOOKAH,NONE,NONE
847244002908,CITRUS MIST 50G,HOOKAH,NONE,NONE
847244002946,COSMOPOLITAN 50G,HOOKAH,NONE,NONE
847244002953,CODE69 50G,HOOKAH,NONE,NONE
847244002960,FRUIT SENSATION 50G,HOOKAH,NONE,NONE
847244002977,FUZZY NAVAL 50G,HOOKAH,NONE,NONE
847244002984,FUZZY LEMONADE 50G,HOOKAH,NONE,NONE
847244003004,GUAVA 50G,HOOKAH,NONE,NONE
847244003011,HONEYBERRY 50G,HOOKAH,NONE,NONE
847244003035,KIWI STRAWBERRY 50G,HOOKAH,NONE,NONE
847244003042,LEMON 50G,HOOKAH,NONE,NONE
847244003059,LEMON MINT 50G,HOOKAH,NONE,NONE
847244003066,LEMON TEA 50G,HOOKAH,NONE,NONE
847244003073,MANGO 50G,HOOKAH,NONE,NONE
847244003103,ORANGE 50G,HOOKAH,NONE,NONE
847244003110,PASSION FRUIT MOJITO 50G,HOOKAH,NONE,NONE
847244003134,PEACHES N CREAM 50G,HOOKAH,NONE,NONE
847244003158,PINEAPPLE 50G,HOOKAH,NONE,NONE
847244003172,PIRATES CAVE 50G,HOOKAH,NONE,NONE
847244003202,POMEGRANATE 50G,HOOKAH,NONE,NONE
847244003226,RASPBERRY 50G,HOOKAH,NONE,NONE
847244003257,STARBUZZ 50G,HOOKAH,NONE,NONE
847244003264,SEX ON THE BEACH 50G,HOOKAH,NONE,NONE
847244003271,SOUR APPLE 50G,HOOKAH,NONE,NONE
847244003332,STARBUZZ 50G,HOOKAH,NONE,NONE
